Week,Site,Device,Spend,Impressions,Clicks,Sales,Partner Type,Audience,Channel
2024-09-22,YouTube,Not Specified,0.14,229923.0,54,0.0,FEP,Not Specified,Display
2024-09-29,Amazon,Not Specified,0.04,15734.0,29,0.0,FEP,Not Specified,Display
2024-09-29,CBS,Not Specified,0.03,157026.5,58,0.0,FEP,Not Specified,Display
2024-09-29,DV360,Not Specified,3.64,8593735.0,1394,0.0,Programmatic,Not Specified,Display
2024-09-29,Disney,Not Specified,0.3,1372798.0,118,0.0,FEP,Not Specified,Display
2024-09-29,Facebook/Instagram,android_smartphone,36603.48,12261643.0,2826,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,android_tablet,194.93,64693.0,44,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,desktop,592.05,192197.0,94,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,ipad,883.59,293033.0,171,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,iphone,98073.21,33156372.0,15371,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,ipod,11.4,3859.0,1,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Facebook/Instagram,other,51.63,17813.0,5,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Forums,Not Specified,0.0,0.0,0,8994318.9,Not Specified,Not Specified,Brandwatch
2024-09-29,Home Team Sports,Not Specified,0.1,145371.0,121,0.0,FEP,Not Specified,Display
2024-09-29,Hulu,Not Specified,0.13,1845565.5,206,0.0,FEP,Not Specified,Display
2024-09-29,NBCU,Not Specified,0.12,505912.0,202,0.0,FEP,Not Specified,Display
2024-09-29,Peacock,Not Specified,0.02,8553.0,4276,0.0,FEP,Not Specified,Display
2024-09-29,Pinterest,Unknown Device Category,28360.74,10204544.0,8381,8994318.9,Not Specified,Demo & Interests,Social
2024-09-29,Review,Not Specified,0.0,0.0,0,8994318.9,Not Specified,Not Specified,Brandwatch
2024-09-29,Roku,Not Specified,0.04,4247.0,1,0.0,FEP,Not Specified,Display
2024-09-29,The Trade Desk,Not Specified,9.67,4218322.0,3841,0.0,Programmatic,Not Specified,Display
2024-09-29,TikTok,Unknown Device Category,67716.55,22605449.0,31124,8994318.9,Not Specified,Demo-Only,Social
2024-09-29,Turner,Not Specified,0.03,34208.0,12,0.0,FEP,Not Specified,Display
2024-09-29,X,Not Specified,0.0,170348.0,0,8994318.9,Not Specified,Not Specified,Brandwatch
2024-09-29,YouTube,Not Specified,0.03,42873.5,20,0.0,FEP,Not Specified,Display
2024-10-06,DV360,Not Specified,3.64,8662047.0,1393,0.0,Programmatic,Not Specified,Display
2024-10-06,Disney,Not Specified,0.34,490119.0,52,0.0,FEP,Not Specified,Display
2024-10-06,Facebook/Instagram,android_smartphone,29153.23,10188605.0,2189,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,android_tablet,154.14,53177.0,29,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,desktop,424.37,143301.0,68,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,ipad,692.47,239614.0,135,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,iphone,76720.78,26887813.0,11691,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,ipod,8.86,3131.0,0,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Facebook/Instagram,other,41.86,14607.0,7,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,Forums,Not Specified,0.0,0.0,0,9883030.99,Not Specified,Not Specified,Brandwatch
2024-10-06,Home Team Sports,Not Specified,0.18,489769.0,259,0.0,FEP,Not Specified,Display
2024-10-06,Hulu,Not Specified,0.14,1308229.0,90,0.0,FEP,Not Specified,Display
2024-10-06,NBCU,Not Specified,0.21,831010.0,251,0.0,FEP,Not Specified,Display
2024-10-06,Pinterest,Unknown Device Category,24725.74,8446889.0,7122,9883030.99,Not Specified,Demo & Interests,Social
2024-10-06,The Trade Desk,Not Specified,9.56,4264571.0,3621,0.0,Programmatic,Not Specified,Display
2024-10-06,TikTok,Unknown Device Category,54574.89,18692897.0,25477,9883030.99,Not Specified,Demo-Only,Social
2024-10-06,X,Not Specified,0.0,3938.0,0,9883030.99,Not Specified,Not Specified,Brandwatch
2024-10-13,DV360,Not Specified,3.64,8836207.0,1395,0.0,Programmatic,Not Specified,Display
2024-10-13,Disney,Not Specified,0.41000000000000003,821977.0,106,0.0,FEP,Not Specified,Display
2024-10-13,Facebook/Instagram,android_smartphone,36196.340000000004,11818751.0,2750,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,android_tablet,193.18,62796.0,35,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,desktop,667.85,206892.0,88,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,ipad,921.49,299064.0,166,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,iphone,99812.39,32864855.0,15914,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,ipod,11.68,3740.0,0,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Facebook/Instagram,other,51.87,17272.0,4,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,Forums,Not Specified,0.0,0.0,0,9087049.97,Not Specified,Not Specified,Brandwatch
2024-10-13,Home Team Sports,Not Specified,0.21,521786.0,278,0.0,FEP,Not Specified,Display
2024-10-13,Hulu,Not Specified,0.14,1310226.0,135,0.0,FEP,Not Specified,Display
2024-10-13,Instagram,Not Specified,0.0,0.0,0,9087049.97,Not Specified,Not Specified,Infegy
2024-10-13,NBCU,Not Specified,0.21,803742.0,244,0.0,FEP,Not Specified,Display
2024-10-13,Pinterest,Unknown Device Category,29091.45,10693980.0,8923,9087049.97,Not Specified,Demo & Keywords,Social
2024-10-13,The Trade Desk,Not Specified,9.51,4363318.0,3771,0.0,Programmatic,Not Specified,Display
2024-10-13,TikTok,Unknown Device Category,67952.51,23398223.0,32889,9087049.97,Not Specified,Demo-Only,Social
2024-10-13,X,Not Specified,0.0,17731.0,0,9087049.97,Not Specified,Not Specified,Brandwatch
2024-10-20,DV360,Not Specified,3.64,9122718.0,1404,0.0,Programmatic,Not Specified,Display
2024-10-20,Disney,Not Specified,0.42,694569.0,78,0.0,FEP,Not Specified,Display
2024-10-20,Facebook/Instagram,android_smartphone,37465.08,11759879.0,2754,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,android_tablet,200.98,62333.0,42,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,desktop,908.43,272596.0,128,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,ipad,915.26,286687.0,176,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,iphone,98050.5,30976701.0,16465,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,ipod,12.06,3590.0,1,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Facebook/Instagram,other,53.12,16935.0,6,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,Forums,Not Specified,0.0,0.0,0,8796892.58,Not Specified,Not Specified,Brandwatch
2024-10-20,Home Team Sports,Not Specified,0.21,582193.0,189,0.0,FEP,Not Specified,Display
2024-10-20,Hulu,Not Specified,0.14,1272012.0,76,0.0,FEP,Not Specified,Display
2024-10-20,Instagram,Not Specified,0.0,0.0,0,8796892.58,Not Specified,Not Specified,Infegy
2024-10-20,NBCU,Not Specified,0.21,855359.0,258,0.0,FEP,Not Specified,Display
2024-10-20,Pinterest,Unknown Device Category,54766.0,16926286.0,14757,8796892.58,Not Specified,Demo & Interests,Social
2024-10-20,The Trade Desk,Not Specified,9.620000000000001,4479003.0,3872,0.0,Programmatic,Not Specified,Display
2024-10-20,TikTok,Unknown Device Category,66584.01,21769046.0,30021,8796892.58,Not Specified,Demo-Only,Social
2024-10-20,X,Not Specified,0.0,36405.0,0,8796892.58,Not Specified,Not Specified,Brandwatch
2024-10-27,DV360,Not Specified,3.64,9156850.0,1481,0.0,Programmatic,Not Specified,Display
2024-10-27,Disney,Not Specified,0.42,545776.0,60,0.0,FEP,Not Specified,Display
2024-10-27,Facebook/Instagram,android_smartphone,38407.66,12450462.0,2986,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,android_tablet,196.66,63496.0,42,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,desktop,775.17,240434.0,109,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,ipad,905.05,290569.0,195,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,iphone,100139.06,32662884.0,19914,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,ipod,11.67,3601.0,2,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Facebook/Instagram,other,50.67,16864.0,6,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,Forums,Not Specified,0.0,0.0,0,8582212.08,Not Specified,Not Specified,Brandwatch
2024-10-27,Home Team Sports,Not Specified,0.21,626819.0,203,0.0,FEP,Not Specified,Display
2024-10-27,Hulu,Not Specified,0.14,1258782.0,88,0.0,FEP,Not Specified,Display
2024-10-27,Instagram,Not Specified,0.0,0.0,0,8582212.08,Not Specified,Not Specified,Infegy
2024-10-27,NBCU,Not Specified,0.21,763681.0,195,0.0,FEP,Not Specified,Display
2024-10-27,Pinterest,Unknown Device Category,58876.46,18650202.0,16435,8582212.08,Not Specified,Demo & Keywords,Social
2024-10-27,Review,Not Specified,0.0,0.0,0,8582212.08,Not Specified,Not Specified,Brandwatch
2024-10-27,The Trade Desk,Not Specified,9.92,4258345.0,4127,0.0,Programmatic,Not Specified,Display
2024-10-27,TikTok,Unknown Device Category,66297.32,22504343.0,30969,8582212.08,Not Specified,Demo-Only,Social
2024-10-27,X,Not Specified,0.0,42288.0,0,8582212.08,Not Specified,Not Specified,Brandwatch
2024-11-03,DV360,Not Specified,3.64,9709487.0,1515,0.0,Programmatic,Not Specified,Display
2024-11-03,Disney,Not Specified,0.08,85292.0,9,0.0,FEP,Not Specified,Display
2024-11-03,Facebook/Instagram,android_smartphone,21559.25,8171106.0,1850,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,android_tablet,115.35,43173.0,28,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,desktop,283.87,103062.0,53,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,ipad,484.21999999999997,180502.0,107,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,iphone,53411.76,20167270.0,11305,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,ipod,5.64,2363.0,0,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Facebook/Instagram,other,31.07,11900.0,5,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,Forums,Not Specified,0.0,0.0,0,8675634.39,Not Specified,Not Specified,Brandwatch
2024-11-03,Home Team Sports,Not Specified,0.05,39523.0,12,0.0,FEP,Not Specified,Display
2024-11-03,Hulu,Not Specified,0.04,100932.0,7,0.0,FEP,Not Specified,Display
2024-11-03,Instagram,Not Specified,0.0,0.0,0,8675634.39,Not Specified,Not Specified,Infegy
2024-11-03,NBCU,Not Specified,0.03,101442.0,19,0.0,FEP,Not Specified,Display
2024-11-03,Pinterest,Unknown Device Category,8401.1,2764833.0,2558,8675634.39,Not Specified,Keyword,Social
2024-11-03,The Trade Desk,Not Specified,10.15,4241049.0,3943,0.0,Programmatic,Not Specified,Display
2024-11-03,TikTok,Unknown Device Category,35797.38,12961486.0,17743,8675634.39,Not Specified,Demo-Only,Social
2024-11-03,X,Not Specified,0.0,6976.0,0,8675634.39,Not Specified,Not Specified,Brandwatch
2024-11-10,DV360,Not Specified,3.64,9823767.0,1518,0.0,Programmatic,Not Specified,Display
2024-11-10,Facebook/Instagram,android_smartphone,40669.15,12567053.0,3235,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,android_tablet,219.93,66662.0,58,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,desktop,859.28,242185.0,109,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,ipad,979.79,300140.0,225,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,iphone,107969.89,33597770.0,20297,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,ipod,11.5,3659.0,0,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Facebook/Instagram,other,56.04,17938.0,16,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,Forums,Not Specified,0.0,0.0,0,9172132.53,Not Specified,Not Specified,Brandwatch
2024-11-10,Instagram,Not Specified,0.0,0.0,0,9172132.53,Not Specified,Not Specified,Infegy
2024-11-10,Pinterest,Unknown Device Category,459.47,145101.0,121,9172132.53,Not Specified,Demo & Interests,Social
2024-11-10,The Trade Desk,Not Specified,10.15,4123003.0,3790,0.0,Programmatic,Not Specified,Display
2024-11-10,TikTok,Unknown Device Category,70489.08,25824055.0,32890,9172132.53,Not Specified,Demo-Only,Social
2024-11-10,X,Not Specified,0.0,67431.0,0,9172132.53,Not Specified,Not Specified,Brandwatch
2024-11-17,DV360,Not Specified,3.64,10349295.0,1621,0.0,Programmatic,Not Specified,Display
2024-11-17,Facebook/Instagram,android_smartphone,42460.47,12077488.0,2940,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,android_tablet,225.43,64409.0,41,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,desktop,862.12,231373.0,110,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,ipad,1004.53,285849.0,212,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,iphone,111200.45,31828401.0,19137,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,ipod,13.07,3565.0,2,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Facebook/Instagram,other,61.46,17341.0,9,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Forums,Not Specified,0.0,0.0,0,8896196.84,Not Specified,Not Specified,Brandwatch
2024-11-17,Instagram,Not Specified,0.0,0.0,0,8896196.84,Not Specified,Not Specified,Infegy
2024-11-17,Pinterest,Unknown Device Category,501.24,158292.0,132,8896196.84,Not Specified,Demo & Interests,Social
2024-11-17,The Trade Desk,Not Specified,9.97,4614660.0,4177,0.0,Programmatic,Not Specified,Display
2024-11-17,TikTok,Unknown Device Category,70161.87,24973147.0,29327,8896196.84,Not Specified,Demo-Only,Social
2024-11-17,Tumblr,Not Specified,0.0,0.0,0,8896196.84,Not Specified,Not Specified,Brandwatch
2024-11-17,X,Not Specified,0.0,35740.0,0,8896196.84,Not Specified,Not Specified,Brandwatch
2024-11-21,DV360,Not Specified,3.64,10248739.0,1668,0.0,Programmatic,Not Specified,Display
2024-11-21,The Trade Desk,Not Specified,10.33,4920433.0,4430,0.0,Programmatic,Not Specified,Display
2024-11-24,Facebook/Instagram,android_smartphone,43410.82,11263997.0,2781,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,android_tablet,241.08,62508.0,44,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,desktop,802.22,198855.0,92,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,ipad,1014.89,263653.0,169,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,iphone,108662.71,28437234.0,16709,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,ipod,12.1,3414.0,2,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Facebook/Instagram,other,63.74,17044.0,8,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,Forums,Not Specified,0.0,0.0,0,8677577.53,Not Specified,Not Specified,Brandwatch
2024-11-24,Instagram,Not Specified,0.0,0.0,0,8677577.53,Not Specified,Not Specified,Infegy
2024-11-24,Pinterest,Unknown Device Category,501.24,158292.0,132,8677577.53,Not Specified,Demo & Interests,Social
2024-11-24,Review,Not Specified,0.0,0.0,0,8677577.53,Not Specified,Not Specified,Brandwatch
2024-11-24,TikTok,Unknown Device Category,69221.99,21992536.0,25124,8677577.53,Not Specified,Demo-Only,Social
2024-11-24,X,Not Specified,0.0,24378.0,0,8677577.53,Not Specified,Not Specified,Brandwatch
2024-12-01,DV360,Not Specified,3.64,10493862.0,1642,0.0,Programmatic,Not Specified,Display
2024-12-01,Facebook/Instagram,android_smartphone,44000.25,11982852.0,2964,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,android_tablet,232.56,63452.0,42,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,desktop,894.39,240140.0,108,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,ipad,994.08,269986.0,193,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,iphone,108855.35,29781582.0,17718,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,ipod,12.6,3378.0,1,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Facebook/Instagram,other,63.04,17106.0,5,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,Forums,Not Specified,0.0,0.0,0,7007247.79,Not Specified,Not Specified,Brandwatch
2024-12-01,Pinterest,Unknown Device Category,626.5500000000001,197865.0,165,7007247.79,Not Specified,Interest,Social
2024-12-01,The Trade Desk,Not Specified,8.67,3720857.0,3212,0.0,Programmatic,Not Specified,Display
2024-12-01,TikTok,Unknown Device Category,68667.08,23990443.0,28137,7007247.79,Not Specified,Demo-Only,Social
2024-12-01,X,Not Specified,0.0,5587.0,0,7007247.79,Not Specified,Not Specified,Brandwatch
2024-12-08,DV360,Not Specified,3.64,10768324.0,1707,0.0,Programmatic,Not Specified,Display
2024-12-08,Facebook/Instagram,android_smartphone,39487.65,11454452.0,2938,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,android_tablet,207.37,60291.0,35,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,desktop,831.29,233962.0,103,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,ipad,910.71,261339.0,189,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,iphone,98645.16,28723254.0,17938,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,ipod,11.290000000000001,3220.0,1,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Facebook/Instagram,other,52.27,15475.0,5,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,Forums,Not Specified,0.0,0.0,0,8385328.59,Not Specified,Not Specified,Brandwatch
2024-12-08,Instagram,Not Specified,0.0,0.0,0,8385328.59,Not Specified,Not Specified,Infegy
2024-12-08,Pinterest,Unknown Device Category,710.09,224247.0,187,8385328.59,Not Specified,Demo & Keywords,Social
2024-12-08,The Trade Desk,Not Specified,8.28,3483481.0,2992,0.0,Programmatic,Not Specified,Display
2024-12-08,TikTok,Unknown Device Category,64694.44,23263042.0,27228,8385328.59,Not Specified,Demo-Only,Social
2024-12-08,X,Not Specified,0.0,2785.0,0,8385328.59,Not Specified,Not Specified,Brandwatch
2024-12-15,DV360,Not Specified,3.2600000000000002,10559097.5,1719,8446257.21,Programmatic,Not Specified,Display
2024-12-15,Facebook/Instagram,android_smartphone,35930.590000000004,10765437.0,2717,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,android_tablet,190.93,56865.0,36,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,desktop,772.13,224416.0,109,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,ipad,784.53,234623.0,178,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,iphone,86497.02,25962465.0,15529,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,ipod,9.69,3088.0,2,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Facebook/Instagram,other,45.31,14324.0,9,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,Instagram,Not Specified,0.0,0.0,0,8446257.21,Not Specified,Not Specified,Infegy
2024-12-15,Pinterest,Unknown Device Category,584.7800000000001,184674.0,154,8446257.21,Not Specified,Demo & Keywords,Social
2024-12-15,The Trade Desk,Not Specified,7.7,3236932.0,2840,8446257.21,Programmatic,Not Specified,Display
2024-12-15,TikTok,Unknown Device Category,69474.16,23312767.0,28572,8446257.21,Not Specified,Demo-Only,Social
2024-12-15,X,Not Specified,0.0,15234.0,0,8446257.21,Not Specified,Not Specified,Brandwatch
2024-12-22,DV360,Not Specified,4.0200000000000005,13426544.5,2115,8210337.6,Programmatic,Not Specified,Display
2024-12-22,Facebook/Instagram,android_smartphone,50153.94,17004269.0,4032,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,android_tablet,232.78,77842.0,48,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,desktop,748.04,247226.0,108,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,ipad,1090.55,364717.0,265,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,iphone,125553.8,42618416.0,25912,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,ipod,11.57,3809.0,1,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Facebook/Instagram,other,61.44,21410.0,8,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,Forums,Not Specified,0.0,0.0,0,8210337.6,Not Specified,Not Specified,Brandwatch
2024-12-22,Instagram,Not Specified,0.0,0.0,0,8210337.6,Not Specified,Not Specified,Infegy
2024-12-22,Pinterest,Unknown Device Category,334.16,105528.0,88,8210337.6,Not Specified,Demo & Interests,Social
2024-12-22,The Trade Desk,Not Specified,9.13,3770707.0,3594,8210337.6,Programmatic,Not Specified,Display
2024-12-22,TikTok,Unknown Device Category,69923.15,26127505.0,33036,8210337.6,Not Specified,Demo-Only,Social
2024-12-22,X,Not Specified,0.0,434426.0,0,8210337.6,Not Specified,Not Specified,Brandwatch
2024-12-29,DV360,Not Specified,0.68,2360233.0,337,6861954.95,Programmatic,Not Specified,Display
2024-12-29,Facebook/Instagram,android_smartphone,6456.43,2428899.0,555,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,android_tablet,32.64,12293.0,8,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,desktop,89.42999999999999,32685.0,18,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,ipad,136.98,52122.0,32,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,iphone,15878.17,5936399.0,3461,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,ipod,1.52,515.0,0,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Facebook/Instagram,other,9.49,3468.0,6,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,Instagram,Not Specified,0.0,0.0,0,6861954.95,Not Specified,Not Specified,Infegy
2024-12-29,Pinterest,Unknown Device Category,250.62,79146.0,66,6861954.95,Not Specified,Demo & Interests,Social
2024-12-29,The Trade Desk,Not Specified,1.23,282075.0,350,6861954.95,Programmatic,Not Specified,Display
2024-12-29,TikTok,Unknown Device Category,9327.44,3761562.0,5221,6861954.95,Not Specified,Demo-Only,Social
2024-12-29,X,Not Specified,0.0,15821.0,0,6861954.95,Not Specified,Not Specified,Brandwatch
2025-01-05,Forums,Not Specified,0.0,0.0,0,8918305.88,Not Specified,Not Specified,Brandwatch
2025-01-05,Instagram,Not Specified,0.0,0.0,0,8918305.88,Not Specified,Not Specified,Infegy
2025-01-05,Review,Not Specified,0.0,0.0,0,8918305.88,Not Specified,Not Specified,Brandwatch
2025-01-05,X,Not Specified,0.0,513187.5,0,8918305.88,Not Specified,Not Specified,Brandwatch
2025-01-12,Forums,Not Specified,0.0,0.0,0,8994594.5,Not Specified,Not Specified,Brandwatch
2025-01-12,Instagram,Not Specified,0.0,0.0,0,8994594.5,Not Specified,Not Specified,Infegy
2025-01-12,X,Not Specified,0.0,1737.0,0,8994594.5,Not Specified,Not Specified,Brandwatch
2025-01-19,Forums,Not Specified,0.0,0.0,0,8624158.96,Not Specified,Not Specified,Brandwatch
2025-01-19,Instagram,Not Specified,0.0,0.0,0,8624158.96,Not Specified,Not Specified,Infegy
2025-01-19,X,Not Specified,0.0,446204.0,0,8624158.96,Not Specified,Not Specified,Brandwatch
2025-01-26,Forums,Not Specified,0.0,0.0,0,8104491.06,Not Specified,Not Specified,Brandwatch
2025-01-26,Instagram,Not Specified,0.0,0.0,0,8104491.06,Not Specified,Not Specified,Infegy
2025-01-26,Review,Not Specified,0.0,0.0,0,8104491.06,Not Specified,Not Specified,Brandwatch
2025-01-26,X,Not Specified,0.0,22983.0,0,8104491.06,Not Specified,Not Specified,Brandwatch
2025-02-02,Forums,Not Specified,0.0,0.0,0,8113824.0,Not Specified,Not Specified,Brandwatch
2025-02-02,Instagram,Not Specified,0.0,0.0,0,8113824.0,Not Specified,Not Specified,Infegy
2025-02-02,Tumblr,Not Specified,0.0,0.0,0,8113824.0,Not Specified,Not Specified,Brandwatch
2025-02-02,X,Not Specified,0.0,31407.0,0,8113824.0,Not Specified,Not Specified,Brandwatch
2025-02-09,Forums,Not Specified,0.0,0.0,0,8409703.06,Not Specified,Not Specified,Brandwatch
2025-02-09,Instagram,Not Specified,0.0,0.0,0,8409703.06,Not Specified,Not Specified,Infegy
2025-02-09,X,Not Specified,0.0,77040.0,0,8409703.06,Not Specified,Not Specified,Brandwatch
2025-02-16,Forums,Not Specified,0.0,0.0,0,7980922.05,Not Specified,Not Specified,Brandwatch
2025-02-16,Instagram,Not Specified,0.0,0.0,0,7980922.05,Not Specified,Not Specified,Infegy
2025-02-16,X,Not Specified,0.0,513685.0,0,7980922.05,Not Specified,Not Specified,Brandwatch
2025-02-23,Instagram,Not Specified,0.0,0.0,0,8103404.68,Not Specified,Not Specified,Infegy
2025-02-23,Tumblr,Not Specified,0.0,0.0,0,8103404.68,Not Specified,Not Specified,Brandwatch
2025-02-23,X,Not Specified,0.0,9647.0,0,8103404.68,Not Specified,Not Specified,Brandwatch
2025-03-02,Forums,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-02,Instagram,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Infegy
2025-03-02,X,Not Specified,0.0,9838.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-09,Forums,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-09,X,Not Specified,0.0,22209.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-16,Tumblr,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-16,X,Not Specified,0.0,10219.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-23,Forums,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-23,X,Not Specified,0.0,199117.0,0,0.0,Not Specified,Not Specified,Brandwatch
2025-03-30,Forums,Not Specified,0.0,0.0,0,0.0,Not Specified,Not Specified,Brandwatch
